,EH
2667,17.200000762939453
2668,17.209999084472656
2669,17.15999984741211
2670,17.219999313354492
2671,17.18000030517578
2672,17.174999237060547
2673,17.165000915527344
2674,17.094999313354492
2675,17.112499237060547
2676,17.139999389648438
2677,17.1200008392334
2678,17.059999465942383
2679,17.1200008392334
2680,17.094999313354492
2681,17.117000579833984
2682,17.15089988708496
2683,17.184999465942383
2684,17.139999389648438
2685,17.079999923706055
2686,17.114999771118164
2687,17.06999969482422
2688,17.104999542236328
2689,17.125
2690,17.219999313354492
2691,17.295000076293945
2692,17.329999923706055
2693,17.3700008392334
2694,17.399999618530273
2695,17.329999923706055
2696,17.350000381469727
2697,17.3799991607666
2698,17.354999542236328
2699,17.329999923706055
2700,17.329999923706055
2701,17.360000610351562
2702,17.360000610351562
2703,17.350000381469727
2704,17.360000610351562
2705,17.385000228881836
2706,17.360000610351562
2707,17.344999313354492
2708,17.364999771118164
2709,17.34000015258789
2710,17.31999969482422
2711,17.309999465942383
2712,17.299999237060547
2713,17.31999969482422
2714,17.34000015258789
2715,17.360000610351562
2716,17.309999465942383
2717,17.290000915527344
2718,17.270000457763672
2719,17.299999237060547
2720,17.309999465942383
2721,17.31999969482422
2722,17.299999237060547
2723,17.329999923706055
2724,17.309999465942383
2725,17.299999237060547
2726,17.295000076293945
2727,17.299999237060547
2728,17.284000396728516
2729,17.299999237060547
2730,17.34000015258789
2731,17.360000610351562
2732,17.334999084472656
2733,17.313600540161133
2734,17.36370086669922
2735,17.3700008392334
2736,17.405000686645508
2737,17.424999237060547
2738,17.399999618530273
2739,17.43000030517578
2740,17.389999389648438
2741,17.395000457763672
2742,17.3799991607666
2743,17.405000686645508
2744,17.450000762939453
2745,17.450000762939453
2746,17.459999084472656
2747,17.440000534057617
2748,17.459999084472656
2749,17.46500015258789
2750,17.46500015258789
2751,17.510000228881836
2752,17.4950008392334
2753,17.459999084472656
2754,17.459999084472656
2755,17.459999084472656
2756,17.479999542236328
2757,17.489999771118164
2758,17.5049991607666
2759,17.539899826049805
2760,17.510000228881836
2761,17.5
2762,17.530000686645508
2763,17.579999923706055
2764,17.549999237060547
2765,17.584999084472656
2766,17.579999923706055
2767,17.579999923706055
2768,17.540300369262695
2769,17.549999237060547
2770,17.559999465942383
2771,17.548799514770508
2772,17.56999969482422
2773,17.56999969482422
2774,17.540000915527344
2775,17.540000915527344
2776,17.520000457763672
2777,17.540000915527344
2778,17.549999237060547
2779,17.582500457763672
2780,17.549999237060547
2781,17.559999465942383
2782,17.549999237060547
2783,17.56999969482422
2784,17.581300735473633
2785,17.559999465942383
2786,17.56999969482422
2787,17.559999465942383
2788,17.532499313354492
2789,17.510000228881836
2790,17.5
2791,17.46500015258789
2792,17.480899810791016
2793,17.469999313354492
2794,17.469999313354492
2795,17.469999313354492
2796,17.399999618530273
2797,17.415000915527344
2798,17.40999984741211
2799,17.40999984741211
2800,17.40999984741211
2801,17.40999984741211
2802,17.420000076293945
2803,17.485000610351562
2804,17.344999313354492
2805,17.290000915527344
2806,17.395000457763672
2807,17.290000915527344
2808,17.54990005493164
2809,17.3799991607666
2810,17.489999771118164
2811,17.549999237060547
2812,17.540000915527344
2813,17.5
2814,17.579999923706055
2815,17.626100540161133
2816,17.63920021057129
2817,17.56999969482422
2818,17.454999923706055
2819,17.459999084472656
2820,17.579999923706055
2821,17.459999084472656
2822,17.475000381469727
2823,17.524999618530273
2824,17.520000457763672
2825,17.475000381469727
2826,17.489999771118164
2827,17.469999313354492
2828,17.549999237060547
2829,17.6200008392334
2830,17.6299991607666
2831,17.635099411010742
2832,17.610000610351562
2833,17.639999389648438
2834,17.648000717163086
2835,17.665000915527344
2836,17.709999084472656
2837,17.719900131225586
2838,17.670000076293945
2839,17.665000915527344
2840,17.68000030517578
2841,17.684999465942383
2842,17.690000534057617
2843,17.65999984741211
2844,17.68000030517578
2845,17.770000457763672
2846,17.799999237060547
2847,17.799999237060547
2848,17.760000228881836
2849,17.75
2850,17.68000030517578
2851,17.68000030517578
2852,17.684999465942383
2853,17.670000076293945
2854,17.65999984741211
2855,17.689899444580078
2856,17.711200714111328
2857,17.719999313354492
2858,17.75
2859,17.69499969482422
2860,17.700000762939453
2861,17.655000686645508
2862,17.6648006439209
2863,17.68000030517578
2864,17.690000534057617
2865,17.670000076293945
2866,17.670000076293945
2867,17.68000030517578
2868,17.649999618530273
2869,17.69969940185547
2870,17.75
2871,17.65999984741211
2872,17.719999313354492
2873,17.770000457763672
2874,17.799999237060547
2875,17.780000686645508
2876,17.799999237060547
2877,17.799999237060547
2878,17.75
2879,17.770000457763672
2880,17.802000045776367
2881,17.799999237060547
2882,17.815200805664062
2883,17.809999465942383
2884,17.80500030517578
2885,17.795000076293945
2886,17.790000915527344
2887,17.799999237060547
2888,17.799999237060547
2889,17.780000686645508
2890,17.780000686645508
2891,17.760000228881836
2892,17.760000228881836
2893,17.79010009765625
2894,17.760000228881836
2895,17.780000686645508
2896,17.774999618530273
2897,17.770000457763672
2898,17.71940040588379
2899,17.709999084472656
2900,17.700000762939453
2901,17.700000762939453
2902,17.709999084472656
2903,17.700000762939453
2904,17.709999084472656
2905,17.760000228881836
2906,17.799999237060547
2907,17.809999465942383
2908,17.84000015258789
2909,17.861400604248047
2910,17.8700008392334
2911,17.87969970703125
2912,17.860000610351562
2913,17.860000610351562
2914,17.854999542236328
2915,17.829999923706055
2916,17.809999465942383
2917,17.829999923706055
2918,17.829999923706055
2919,17.850000381469727
2920,17.864999771118164
2921,17.860000610351562
2922,17.860000610351562
2923,17.87350082397461
2924,17.825000762939453
2925,17.850000381469727
2926,17.81999969482422
2927,17.850000381469727
2928,17.8799991607666
2929,17.861799240112305
2930,17.87299919128418
2931,17.899099349975586
2932,17.899999618530273
2933,17.91830062866211
2934,17.929899215698242
2935,17.8799991607666
2936,17.87070083618164
2937,17.913999557495117
2938,17.8799991607666
2939,17.930200576782227
2940,17.93000030517578
2941,17.90999984741211
2942,17.913000106811523
2943,17.8799991607666
2944,17.8700008392334
2945,17.940000534057617
2946,17.93000030517578
2947,17.924999237060547
2948,17.924999237060547
2949,17.920000076293945
2950,17.934999465942383
2951,17.90999984741211
2952,17.90999984741211
2953,17.899999618530273
2954,17.920000076293945
2955,17.93000030517578
2956,17.907499313354492
2957,17.875
2958,17.8700008392334
2959,17.8700008392334
2960,17.889999389648438
2961,17.860000610351562
2962,17.875
2963,17.86009979248047
2964,17.850299835205078
2965,17.850000381469727
2966,17.850000381469727
2967,17.850000381469727
2968,17.864999771118164
2969,17.829999923706055
2970,17.850000381469727
2971,17.860000610351562
2972,17.84000015258789
2973,17.84000015258789
2974,17.84000015258789
2975,17.84000015258789
2976,17.838899612426758
2977,17.8700008392334
2978,17.875
2979,17.875
2980,17.901500701904297
2981,17.910900115966797
2982,17.94499969482422
2983,17.979999542236328
2984,18.020000457763672
2985,17.979999542236328
2986,17.950000762939453
2987,17.920000076293945
2988,17.94499969482422
2989,17.920000076293945
2990,17.920000076293945
2991,17.959999084472656
2992,17.985000610351562
2993,17.969999313354492
2994,17.790000915527344
2995,17.75
2996,17.825000762939453
2997,17.84000015258789
2998,17.81999969482422
2999,17.735000610351562
3000,17.729999542236328
3001,17.664199829101562
3002,17.56999969482422
3003,17.563800811767578
3004,17.6299991607666
3005,17.540000915527344
3006,17.510000228881836
3007,17.479999542236328
3008,17.5
3009,17.530000686645508
3010,17.565000534057617
3011,17.525299072265625
3012,17.56999969482422
3013,17.6200008392334
3014,17.649999618530273
3015,17.7450008392334
3016,17.940000534057617
3017,18.020000457763672
3018,17.97599983215332
3019,17.979999542236328
3020,18.040000915527344
3021,18.030000686645508
3022,18.06999969482422
3023,18.031600952148438
3024,18.014999389648438
3025,18.020000457763672
3026,17.979999542236328
3027,18.02079963684082
3028,18.03860092163086
3029,18.040000915527344
3030,18.020000457763672
3031,18.0
3032,18.049999237060547
3033,18.034000396728516
3034,18.049999237060547
3035,18.040000915527344
3036,18.020000457763672
3037,18.026399612426758
3038,18.079999923706055
3039,18.075000762939453
3040,18.079999923706055
3041,18.059999465942383
3042,18.079999923706055
3043,18.06999969482422
3044,18.09000015258789
3045,18.1200008392334
3046,18.079999923706055
3047,18.079999923706055
3048,18.065000534057617
3049,18.089799880981445
3050,18.084999084472656
3051,18.09000015258789
3052,18.059999465942383
3053,18.065000534057617
3054,18.05500030517578
3055,18.09000015258789
3056,18.06999969482422
3057,18.075000762939453
3058,18.06999969482422
3059,18.100000381469727
3060,18.079999923706055
3061,18.09000015258789
3062,18.100000381469727
3063,18.100000381469727
3064,18.049999237060547
3065,18.027999877929688
3066,18.040000915527344
3067,18.031200408935547
3068,18.040000915527344
3069,18.079999923706055
3070,18.084999084472656
3071,18.06999969482422
3072,18.06999969482422
3073,18.075000762939453
3074,18.079999923706055
3075,18.100000381469727
3076,18.1200008392334
3077,18.110000610351562
3078,18.119800567626953
3079,18.1200008392334
3080,18.139999389648438
3081,18.149999618530273
3082,18.1299991607666
3083,18.155000686645508
3084,18.145000457763672
3085,18.135000228881836
3086,18.1299991607666
3087,18.114999771118164
3088,18.11009979248047
3089,18.145000457763672
3090,18.145000457763672
3091,18.1299991607666
3092,18.079999923706055
3093,18.059999465942383
3094,18.05739974975586
3095,18.06999969482422
3096,18.079999923706055
3097,18.1200008392334
3098,18.1200008392334
3099,18.110000610351562
3100,18.139999389648438
3101,18.139999389648438
3102,18.149499893188477
3103,18.139999389648438
3104,18.110000610351562
3105,18.074199676513672
3106,18.079999923706055
3107,18.06999969482422
3108,18.06999969482422
3109,18.190000534057617
3110,18.190000534057617
3111,18.190000534057617
3112,18.165000915527344
3113,18.149999618530273
3114,18.114999771118164
3115,18.1299991607666
3116,18.123199462890625
3117,18.11009979248047
3118,18.110000610351562
3119,18.1200008392334
3120,18.1299991607666
3121,18.1299991607666
3122,18.1200008392334
3123,18.102399826049805
3124,18.08839988708496
3125,18.065000534057617
3126,18.059999465942383
3127,18.040000915527344
3128,18.030000686645508
3129,18.060199737548828
3130,18.040000915527344
3131,18.049999237060547
3132,18.04050064086914
3133,18.049999237060547
3134,18.059999465942383
3135,18.04010009765625
3136,18.049999237060547
3137,18.040000915527344
3138,18.020000457763672
3139,18.020000457763672
3140,18.020000457763672
3141,18.020000457763672
3142,18.049999237060547
3143,18.030000686645508
3144,18.100000381469727
3145,18.100000381469727
3146,18.06999969482422
3147,18.042699813842773
3148,18.059999465942383
3149,18.040000915527344
3150,18.030000686645508
3151,18.040000915527344
3152,18.06999969482422
3153,18.033199310302734
3154,18.031400680541992
3155,18.049999237060547
3156,18.020000457763672
3157,18.030000686645508
3158,18.040000915527344
3159,18.030000686645508
3160,18.020000457763672
3161,18.030000686645508
3162,18.02120018005371
3163,18.014999389648438
3164,18.024999618530273
3165,18.030000686645508
3166,18.014999389648438
3167,18.020000457763672
3168,18.024999618530273
3169,18.024999618530273
3170,18.050100326538086
3171,18.045000076293945
3172,18.049999237060547
3173,18.059999465942383
3174,18.0049991607666
3175,17.760000228881836
3176,17.665000915527344
3177,17.600000381469727
3178,17.6200008392334
3179,17.729999542236328
3180,17.719999313354492
3181,17.760000228881836
3182,17.739999771118164
3183,17.700000762939453
3184,17.658700942993164
3185,17.65999984741211
3186,17.65999984741211
3187,17.700000762939453
3188,17.719999313354492
3189,17.75
3190,17.700000762939453
3191,17.670000076293945
3192,17.68000030517578
3193,17.610000610351562
3194,17.59000015258789
3195,17.59000015258789
3196,17.680099487304688
3197,17.709999084472656
3198,17.709999084472656
3199,17.690000534057617
3200,17.625
3201,17.64069938659668
3202,17.565000534057617
3203,17.510000228881836
3204,17.5
3205,17.454999923706055
3206,17.329999923706055
3207,17.389999389648438
3208,17.3700008392334
3209,17.424800872802734
3210,17.353599548339844
3211,17.36090087890625
3212,17.350000381469727
3213,17.35059928894043
3214,17.3799991607666
3215,17.395000457763672
3216,17.360000610351562
3217,17.415000915527344
3218,17.45400047302246
3219,17.510000228881836
3220,17.4950008392334
3221,17.510000228881836
3222,17.510000228881836
3223,17.510000228881836
3224,17.440000534057617
3225,17.399999618530273
3226,17.399999618530273
3227,17.360000610351562
3228,17.270000457763672
3229,17.299999237060547
3230,17.290000915527344
3231,17.28499984741211
3232,17.253999710083008
3233,17.231199264526367
3234,17.23539924621582
3235,17.27199935913086
3236,17.239999771118164
3237,17.323200225830078
3238,17.35449981689453
3239,17.3799991607666
3240,17.420000076293945
3241,17.40999984741211
3242,17.43000030517578
3243,17.440000534057617
3244,17.49209976196289
3245,17.540000915527344
3246,17.5
3247,17.475000381469727
3248,17.389999389648438
3249,17.477500915527344
3250,17.40999984741211
3251,17.479999542236328
3252,17.479999542236328
3253,17.475000381469727
3254,17.469999313354492
3255,17.450000762939453
3256,17.3799991607666
3257,17.440000534057617
3258,17.460500717163086
3259,17.459999084472656
3260,17.469999313354492
3261,17.385000228881836
3262,17.3799991607666
3263,17.43000030517578
3264,17.520000457763672
3265,17.450000762939453
3266,17.479999542236328
3267,17.514999389648438
3268,17.540000915527344
3269,17.540000915527344
3270,17.540000915527344
3271,17.600000381469727
3272,17.577499389648438
3273,17.579999923706055
3274,17.59000015258789
3275,17.579999923706055
3276,17.559999465942383
3277,17.579999923706055
3278,17.579999923706055
3279,17.559999465942383
3280,17.549999237060547
3281,17.469999313354492
3282,17.489999771118164
3283,17.5
3284,17.5
3285,17.485000610351562
3286,17.510000228881836
3287,17.5
3288,17.545000076293945
3289,17.510000228881836
3290,17.4950008392334
3291,17.479999542236328
3292,17.450000762939453
3293,17.489999771118164
3294,17.469999313354492
3295,17.472400665283203
3296,17.489999771118164
3297,17.489999771118164
3298,17.434999465942383
3299,17.431800842285156
3300,17.459999084472656
3301,17.510000228881836
3302,17.49250030517578
3303,17.510000228881836
3304,17.510000228881836
3305,17.5049991607666
3306,17.4950008392334
3307,17.510000228881836
3308,17.540000915527344
3309,17.59000015258789
3310,17.565000534057617
3311,17.56999969482422
3312,17.575000762939453
3313,17.530000686645508
3314,17.559999465942383
3315,17.575000762939453
3316,17.560300827026367
3317,17.560199737548828
3318,17.559999465942383
3319,17.579999923706055
3320,17.584999084472656
3321,17.58989906311035
3322,17.565000534057617
3323,17.584999084472656
3324,17.59000015258789
3325,17.59000015258789
3326,17.6299991607666
3327,17.635000228881836
3328,17.540000915527344
3329,17.6200008392334
3330,17.645099639892578
3331,17.649999618530273
3332,17.635000228881836
3333,17.639999389648438
3334,17.625
3335,17.639999389648438
3336,17.672500610351562
3337,17.645000457763672
3338,17.6299991607666
3339,17.625
3340,17.645000457763672
3341,17.639999389648438
3342,17.635000228881836
3343,17.649999618530273
3344,17.639999389648438
3345,17.68000030517578
3346,17.690000534057617
3347,17.690000534057617
3348,17.670000076293945
3349,17.68000030517578
3350,17.649999618530273
3351,17.665000915527344
3352,17.64259910583496
3353,17.665000915527344
3354,17.670000076293945
3355,17.690000534057617
3356,17.690000534057617
3357,17.6299991607666
3358,17.645000457763672
3359,17.739999771118164
3360,17.770000457763672
3361,17.735000610351562
3362,17.81999969482422
3363,17.81999969482422
3364,17.796199798583984
3365,17.760000228881836
3366,17.770999908447266
3367,17.799999237060547
3368,17.790000915527344
3369,17.670000076293945
3370,17.670000076293945
3371,17.639999389648438
3372,17.639999389648438
3373,17.6200008392334
3374,17.6200008392334
3375,17.670000076293945
3376,17.65999984741211
3377,17.637100219726562
3378,17.649999618530273
3379,17.65999984741211
3380,17.655000686645508
3381,17.65999984741211
3382,17.8700008392334
3383,17.934999465942383
3384,17.829999923706055
3385,17.84000015258789
3386,17.84000015258789
3387,17.799999237060547
3388,17.885000228881836
3389,17.905000686645508
3390,17.8799991607666
3391,17.885000228881836
3392,17.829999923706055
3393,17.829999923706055
3394,17.875
3395,17.850000381469727
3396,17.860000610351562
3397,17.860000610351562
3398,17.860000610351562
3399,17.850000381469727
3400,17.854999542236328
3401,17.790000915527344
3402,17.809999465942383
3403,17.780000686645508
3404,17.78499984741211
3405,17.81999969482422
3406,17.81999969482422
3407,17.799999237060547
3408,17.762399673461914
3409,17.829999923706055
3410,17.84000015258789
3411,17.84000015258789
3412,17.829999923706055
3413,17.787500381469727
3414,17.739999771118164
3415,17.729999542236328
3416,17.735000610351562
3417,17.70009994506836
3418,17.719999313354492
3419,17.735000610351562
3420,17.729999542236328
3421,17.7450008392334
3422,17.760000228881836
3423,17.75
3424,17.7549991607666
3425,17.700000762939453
3426,17.74959945678711
3427,17.684999465942383
3428,17.68000030517578
3429,17.70989990234375
3430,17.690000534057617
3431,17.69499969482422
3432,17.7549991607666
3433,17.709999084472656
3434,17.719999313354492
3435,17.719999313354492
3436,17.700000762939453
3437,17.65999984741211
3438,17.670000076293945
3439,17.68000030517578
3440,17.739999771118164
3441,17.7450008392334
3442,17.709999084472656
3443,17.719999313354492
3444,17.735000610351562
3445,17.739999771118164
3446,17.719999313354492
3447,17.729999542236328
3448,17.719999313354492
3449,17.725000381469727
3450,17.780000686645508
3451,17.790000915527344
3452,17.760000228881836
3453,17.7450008392334
3454,17.729999542236328
3455,17.709999084472656
3456,17.68000030517578
3457,17.709999084472656
3458,17.739999771118164
3459,17.795000076293945
3460,17.75
3461,17.71500015258789
3462,17.726499557495117
3463,17.71500015258789
3464,17.729700088500977
3465,17.719999313354492
3466,17.719999313354492
3467,17.768600463867188
3468,17.809999465942383
3469,17.81999969482422
3470,17.780000686645508
3471,17.799999237060547
3472,17.806100845336914
3473,17.81999969482422
3474,17.84000015258789
3475,17.850000381469727
3476,17.8700008392334
3477,17.8700008392334
3478,17.829999923706055
3479,17.81999969482422
3480,17.81999969482422
3481,17.80500030517578
3482,17.770000457763672
3483,17.770299911499023
3484,17.770000457763672
3485,17.780000686645508
3486,17.760000228881836
3487,17.770000457763672
3488,17.780000686645508
3489,17.780000686645508
3490,17.790000915527344
3491,17.809999465942383
3492,17.815000534057617
3493,17.790000915527344
3494,17.764999389648438
3495,17.760000228881836
3496,17.764999389648438
3497,17.770000457763672
3498,17.780000686645508
3499,17.764999389648438
3500,17.774999618530273
3501,17.764999389648438
3502,17.799999237060547
3503,17.799999237060547
3504,17.790000915527344
3505,17.790000915527344
3506,17.809999465942383
3507,17.799999237060547
3508,17.795000076293945
3509,17.790000915527344
3510,17.795000076293945
3511,17.795000076293945
3512,17.7549991607666
3513,17.75
3514,17.729999542236328
3515,17.725000381469727
3516,17.719999313354492
3517,17.709999084472656
3518,17.709999084472656
3519,17.684999465942383
3520,17.67009925842285
3521,17.68000030517578
3522,17.674999237060547
3523,17.665000915527344
3524,17.68000030517578
3525,17.674999237060547
3526,17.685800552368164
3527,17.684999465942383
3528,17.700000762939453
3529,17.700000762939453
3530,17.68000030517578
3531,17.75
3532,17.795000076293945
3533,17.739999771118164
3534,17.799999237060547
3535,17.950000762939453
3536,17.86050033569336
3537,17.795000076293945
3538,17.739999771118164
3539,17.739999771118164
3540,17.795000076293945
3541,17.799999237060547
3542,17.90999984741211
3543,17.989999771118164
3544,18.024999618530273
3545,18.020000457763672
3546,18.049999237060547
3547,18.0049991607666
3548,18.014999389648438
3549,17.969999313354492
3550,17.964000701904297
3551,17.90999984741211
3552,17.9148006439209
3553,17.94969940185547
3554,17.950000762939453
3555,17.979400634765625
3556,17.860000610351562
3557,17.829999923706055
3558,17.800899505615234
3559,17.781299591064453
3560,17.819499969482422
3561,17.770000457763672
3562,17.75
3563,17.725000381469727
3564,17.690000534057617
3565,17.739999771118164
3566,17.725000381469727
3567,17.719999313354492
3568,17.739999771118164
3569,17.740100860595703
3570,17.729999542236328
3571,17.739999771118164
3572,17.739999771118164
3573,17.719999313354492
3574,17.719999313354492
3575,17.701200485229492
3576,17.690000534057617
3577,17.699899673461914
3578,17.709999084472656
3579,17.729999542236328
3580,17.739999771118164
3581,17.735000610351562
3582,17.739999771118164
3583,17.795400619506836
3584,17.815000534057617
3585,17.770000457763672
3586,17.770000457763672
3587,17.790000915527344
3588,17.780000686645508
3589,17.815900802612305
3590,17.75
3591,17.770000457763672
3592,17.760000228881836
3593,17.760000228881836
3594,17.739999771118164
3595,17.729999542236328
3596,17.729999542236328
3597,17.739999771118164
3598,17.700000762939453
3599,17.690000534057617
3600,17.690000534057617
3601,17.665000915527344
3602,17.690000534057617
3603,17.670000076293945
3604,17.725000381469727
3605,17.709999084472656
3606,17.700000762939453
3607,17.690000534057617
3608,17.6299991607666
3609,17.6200008392334
3610,17.575000762939453
3611,17.56999969482422
3612,17.594999313354492
3613,17.575000762939453
3614,17.575000762939453
3615,17.594999313354492
3616,17.59000015258789
3617,17.600000381469727
3618,17.59000015258789
3619,17.600000381469727
3620,17.59000015258789
3621,17.596900939941406
3622,17.589099884033203
3623,17.56999969482422
3624,17.59000015258789
3625,17.59000015258789
3626,17.594999313354492
3627,17.610000610351562
3628,17.608400344848633
3629,17.603500366210938
3630,17.594999313354492
3631,17.594999313354492
3632,17.600000381469727
3633,17.609800338745117
3634,17.610000610351562
3635,17.6200008392334
3636,17.610000610351562
3637,17.610000610351562
3638,17.610000610351562
3639,17.59000015258789
3640,17.600000381469727
3641,17.609699249267578
3642,17.594999313354492
3643,17.600000381469727
3644,17.6299991607666
3645,17.65999984741211
3646,17.636199951171875
3647,17.6299991607666
3648,17.6299991607666
3649,17.604999542236328
3650,17.59000015258789
3651,17.579999923706055
3652,17.566999435424805
3653,17.56999969482422
3654,17.559999465942383
3655,17.565000534057617
3656,17.530000686645508
3657,17.53499984741211
3658,17.524999618530273
3659,17.545000076293945
3660,17.539899826049805
3661,17.530000686645508
3662,17.520000457763672
3663,17.514999389648438
3664,17.510000228881836
3665,17.510000228881836
3666,17.514999389648438
3667,17.5049991607666
3668,17.5049991607666
3669,17.514999389648438
3670,17.510000228881836
3671,17.510000228881836
3672,17.489999771118164
3673,17.489999771118164
3674,17.479999542236328
3675,17.459999084472656
3676,17.459999084472656
3677,17.450000762939453
3678,17.45439910888672
3679,17.420000076293945
3680,17.44499969482422
3681,17.44879913330078
3682,17.434999465942383
3683,17.434999465942383
3684,17.454999923706055
3685,17.457199096679688
3686,17.459999084472656
3687,17.454999923706055
3688,17.47279930114746
3689,17.469999313354492
3690,17.46500015258789
3691,17.450000762939453
3692,17.462499618530273
3693,17.450000762939453
3694,17.43090057373047
3695,17.459800720214844
3696,17.44499969482422
3697,17.469999313354492
3698,17.472000122070312
3699,17.459999084472656
3700,17.450000762939453
3701,17.5
3702,17.479999542236328
3703,17.524999618530273
3704,17.514999389648438
3705,17.520000457763672
3706,17.579999923706055
3707,17.55500030517578
3708,17.579999923706055
3709,17.6200008392334
3710,17.549999237060547
3711,17.540000915527344
3712,17.540000915527344
3713,17.565000534057617
3714,17.559999465942383
3715,17.549999237060547
3716,17.989999771118164
3717,17.889999389648438
3718,17.837499618530273
3719,17.8700008392334
3720,17.854999542236328
3721,17.719999313354492
3722,17.625
3723,17.68000030517578
3724,17.829299926757812
3725,17.683799743652344
3726,17.71500015258789
3727,17.700000762939453
3728,17.655000686645508
3729,17.68000030517578
3730,17.75
3731,17.75
3732,17.690000534057617
3733,17.690000534057617
3734,17.68000030517578
3735,17.649999618530273
3736,17.630399703979492
3737,17.559999465942383
3738,17.54400062561035
3739,17.507299423217773
3740,17.575000762939453
3741,17.600000381469727
3742,17.690000534057617
3743,17.760000228881836
3744,17.799999237060547
3745,17.8799991607666
3746,17.893600463867188
3747,17.875
3748,17.81999969482422
3749,17.81999969482422
3750,17.81999969482422
3751,17.790000915527344
3752,17.787500381469727
3753,17.729999542236328
3754,17.729999542236328
3755,17.739999771118164
3756,17.729999542236328
3757,17.760000228881836
3758,17.770000457763672
3759,17.739999771118164
3760,17.739999771118164
3761,17.760000228881836
3762,17.739999771118164
3763,17.753000259399414
3764,17.725000381469727
3765,17.709999084472656
3766,17.729999542236328
3767,17.729999542236328
3768,17.739999771118164
3769,17.729999542236328
3770,17.670000076293945
3771,17.700000762939453
3772,17.760000228881836
3773,17.780000686645508
3774,17.774999618530273
3775,17.760000228881836
3776,17.729999542236328
3777,17.739999771118164
3778,17.75
3779,17.75
3780,17.75
3781,17.735000610351562
3782,17.739999771118164
3783,17.75
3784,17.739999771118164
3785,17.735000610351562
3786,17.739999771118164
3787,17.735000610351562
3788,17.690000534057617
3789,17.655000686645508
3790,17.674999237060547
3791,17.65999984741211
3792,17.65999984741211
3793,17.670000076293945
3794,17.690000534057617
3795,17.729999542236328
3796,17.728599548339844
3797,17.739999771118164
3798,17.760000228881836
3799,17.75
3800,17.75
3801,17.75
3802,17.759599685668945
3803,17.75
3804,17.7450008392334
3805,17.74049949645996
3806,17.7450008392334
3807,17.770200729370117
3808,17.78499984741211
3809,17.780000686645508
3810,17.78499984741211
3811,17.78499984741211
3812,17.815000534057617
3813,17.815000534057617
3814,17.809999465942383
3815,17.798200607299805
3816,17.780000686645508
3817,17.799999237060547
3818,17.790000915527344
3819,17.790000915527344
3820,17.780000686645508
3821,17.770000457763672
3822,17.75
3823,17.75
3824,17.7450008392334
3825,17.729999542236328
3826,17.789400100708008
3827,17.770000457763672
3828,17.799999237060547
3829,17.799999237060547
3830,17.799999237060547
3831,17.799999237060547
3832,17.790000915527344
3833,17.799999237060547
3834,17.81999969482422
3835,17.80500030517578
3836,17.790000915527344
3837,17.780000686645508
3838,17.790000915527344
3839,17.799999237060547
3840,17.760000228881836
3841,17.770000457763672
3842,17.790000915527344
3843,17.790000915527344
3844,17.81999969482422
3845,17.809999465942383
3846,17.809999465942383
3847,17.81999969482422
3848,17.81999969482422
3849,17.815000534057617
3850,17.81599998474121
3851,17.825000762939453
3852,17.81999969482422
3853,17.82110023498535
3854,17.860000610351562
3855,17.860000610351562
3856,17.854999542236328
3857,17.84000015258789
3858,17.84000015258789
3859,17.827999114990234
3860,17.84000015258789
3861,17.84000015258789
3862,17.829999923706055
3863,17.850000381469727
3864,17.850000381469727
3865,17.850000381469727
3866,17.85420036315918
3867,17.850000381469727
3868,17.850000381469727
3869,17.84000015258789
3870,17.860000610351562
3871,17.849199295043945
3872,17.84000015258789
3873,17.850000381469727
3874,17.829999923706055
3875,17.84000015258789
3876,17.84000015258789
3877,17.850000381469727
3878,17.829999923706055
3879,17.860000610351562
3880,17.848800659179688
3881,17.84000015258789
3882,17.834999084472656
3883,17.825000762939453
3884,17.829999923706055
3885,17.84000015258789
3886,17.860000610351562
3887,17.864999771118164
3888,17.8700008392334
3889,17.860000610351562
3890,17.860000610351562
3891,17.459999084472656
3892,17.479999542236328
3893,17.420000076293945
3894,17.489999771118164
3895,17.40999984741211
3896,17.329999923706055
3897,17.344999313354492
3898,17.34000015258789
3899,17.350000381469727
3900,17.325000762939453
3901,17.280000686645508
3902,17.299999237060547
3903,17.28499984741211
3904,17.290000915527344
3905,17.299999237060547
3906,17.270000457763672
3907,17.264999389648438
3908,17.270000457763672
3909,17.190000534057617
3910,17.15999984741211
3911,17.149999618530273
3912,17.170000076293945
3913,17.149999618530273
3914,17.165000915527344
3915,17.165000915527344
3916,17.179899215698242
3917,17.18000030517578
3918,17.190000534057617
3919,17.178499221801758
3920,17.15999984741211
3921,17.270000457763672
3922,17.239999771118164
3923,17.190000534057617
3924,17.21500015258789
3925,17.18090057373047
3926,17.18000030517578
3927,17.180099487304688
3928,17.25
3929,17.260000228881836
3930,17.31909942626953
3931,17.334999084472656
3932,17.34000015258789
3933,17.31999969482422
3934,17.350000381469727
3935,17.309999465942383
3936,17.360000610351562
3937,17.360000610351562
3938,17.34000015258789
3939,17.310300827026367
3940,17.334400177001953
3941,17.31999969482422
3942,17.31999969482422
3943,17.334999084472656
3944,17.31999969482422
3945,17.31999969482422
3946,17.3700008392334
3947,17.350000381469727
3948,17.324600219726562
3949,17.350000381469727
3950,17.34000015258789
3951,17.329999923706055
3952,17.315000534057617
3953,17.290000915527344
3954,17.290000915527344
3955,17.290000915527344
